open_time,close_time,open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,trade_count
1281916800000,1282521599999,2010-08-16T00:00:00+00:00,2010-08-22T23:59:59.999000+00:00,XAGUSD,1w,18.046,18.619,17.682,17.912,3861.35,0
1282521600000,1283126399999,2010-08-23T00:00:00+00:00,2010-08-29T23:59:59.999000+00:00,XAGUSD,1w,17.926,19.305,17.573,18.99,3742.05,0
1283126400000,1283731199999,2010-08-30T00:00:00+00:00,2010-09-05T23:59:59.999000+00:00,XAGUSD,1w,19.097,19.955,18.649,19.748,3662.85,0
1283731200000,1284335999999,2010-09-06T00:00:00+00:00,2010-09-12T23:59:59.999000+00:00,XAGUSD,1w,19.759,20.113,19.389,19.781,3710.55,0
1284336000000,1284940799999,2010-09-13T00:00:00+00:00,2010-09-19T23:59:59.999000+00:00,XAGUSD,1w,19.783,21.007,19.671,20.717,3890.15,0
1284940800000,1285545599999,2010-09-20T00:00:00+00:00,2010-09-26T23:59:59.999000+00:00,XAGUSD,1w,20.638,21.477,20.343,21.423,4054.85,0
1285545600000,1286150399999,2010-09-27T00:00:00+00:00,2010-10-03T23:59:59.999000+00:00,XAGUSD,1w,21.439,22.225,20.906,22.103,3925.3,0
1286150400000,1286755199999,2010-10-04T00:00:00+00:00,2010-10-10T23:59:59.999000+00:00,XAGUSD,1w,22.017,23.608,21.642,23.574,3926.4,0
1286755200000,1287359999999,2010-10-11T00:00:00+00:00,2010-10-17T23:59:59.999000+00:00,XAGUSD,1w,23.606,24.885,22.771,24.025,4677.1,0
1287360000000,1287964799999,2010-10-18T00:00:00+00:00,2010-10-24T23:59:59.999000+00:00,XAGUSD,1w,24.022,24.504,22.656,23.35,4055.7,0
1287964800000,1288569599999,2010-10-25T00:00:00+00:00,2010-10-31T23:59:59.999000+00:00,XAGUSD,1w,23.377,24.985,23.042,24.941,4552.15,0
